"","date_confirmation","daily_notification","state"
"777",2022-03-11,791,"ACT"
"778",2022-03-12,704,"ACT"
"779",2022-03-13,649,"ACT"
"780",2022-03-14,599,"ACT"
"781",2022-03-15,786,"ACT"
"782",2022-03-16,1226,"ACT"
"783",2022-03-17,1311,"ACT"
"784",2022-03-18,1123,"ACT"
"785",2022-03-19,1122,"ACT"
"786",2022-03-20,926,"ACT"
"787",2022-03-21,898,"ACT"
"788",2022-03-22,1014,"ACT"
"789",2022-03-23,1314,"ACT"
"790",2022-03-24,1278,"ACT"
"791",2022-03-25,1122,"ACT"
"792",2022-03-26,947,"ACT"
"793",2022-03-27,799,"ACT"
"794",2022-03-28,701,"ACT"
"795",2022-03-29,1063,"ACT"
"796",2022-03-30,1139,"ACT"
"797",2022-03-31,1194,"ACT"
"798",2022-04-01,1014,"ACT"
"799",2022-04-02,808,"ACT"
"800",2022-04-03,718,"ACT"
"801",2022-04-04,739,"ACT"
"802",2022-04-05,918,"ACT"
"803",2022-04-06,1149,"ACT"
"804",2022-04-07,1094,"ACT"
"805",2022-04-08,1200,"ACT"
"806",2022-04-09,959,"ACT"
"807",2022-04-10,795,"ACT"
"808",2022-04-11,775,"ACT"
"809",2022-04-12,923,"ACT"
"810",2022-04-13,1073,"ACT"
"811",2022-04-14,1074,"ACT"
"812",2022-04-15,932,"ACT"
"813",2022-04-16,856,"ACT"
"814",2022-04-17,697,"ACT"
"815",2022-04-18,734,"ACT"
"816",2022-04-19,816,"ACT"
"817",2022-04-20,1180,"ACT"
"818",2022-04-21,1265,"ACT"
"819",2022-04-22,1041,"ACT"
"820",2022-04-23,975,"ACT"
"821",2022-04-24,725,"ACT"
"822",2022-04-25,662,"ACT"
"823",2022-04-26,831,"ACT"
"824",2022-04-27,997,"ACT"
"825",2022-04-28,1149,"ACT"
"826",2022-04-29,1072,"ACT"
"827",2022-04-30,939,"ACT"
"828",2022-05-01,823,"ACT"
"829",2022-05-02,798,"ACT"
"830",2022-05-03,1027,"ACT"
"831",2022-05-04,1080,"ACT"
"832",2022-05-05,1085,"ACT"
"833",2022-05-06,1053,"ACT"
"834",2022-05-07,975,"ACT"
"835",2022-05-08,788,"ACT"
"836",2022-05-09,812,"ACT"
"837",2022-05-10,987,"ACT"
"838",2022-05-11,1242,"ACT"
"839",2022-05-12,1132,"ACT"
"840",2022-05-13,1217,"ACT"
"841",2022-05-14,1001,"ACT"
"842",2022-05-15,885,"ACT"
"843",2022-05-16,887,"ACT"
"844",2022-05-17,1129,"ACT"
"845",2022-05-18,1098,"ACT"
"846",2022-05-19,997,"ACT"
"847",2022-05-20,963,"ACT"
"848",2022-05-21,859,"ACT"
"849",2022-05-22,758,"ACT"
"850",2022-05-23,622,"ACT"
"851",2022-05-24,820,"ACT"
"852",2022-05-25,934,"ACT"
"853",2022-05-26,911,"ACT"
"854",2022-05-27,849,"ACT"
"855",2022-05-28,822,"ACT"
"856",2022-05-29,583,"ACT"
"857",2022-05-30,607,"ACT"
"858",2022-05-31,673,"ACT"
"859",2022-06-01,832,"ACT"
"860",2022-06-02,874,"ACT"
"861",2022-06-03,729,"ACT"
"862",2022-06-04,763,"ACT"
"863",2022-06-05,567,"ACT"
"864",2022-06-06,587,"ACT"
"865",2022-06-07,722,"ACT"
"866",2022-06-08,821,"ACT"
"867",2022-06-09,775,"ACT"
"868",2022-06-10,824,"ACT"
"869",2022-06-11,696,"ACT"
"870",2022-06-12,643,"ACT"
"871",2022-06-13,523,"ACT"
"872",2022-06-14,633,"ACT"
"873",2022-06-15,983,"ACT"
"874",2022-06-16,1015,"ACT"
"875",2022-06-17,962,"ACT"
"876",2022-06-18,865,"ACT"
"877",2022-06-19,809,"ACT"
"878",2022-06-20,837,"ACT"
"879",2022-06-21,869,"ACT"
"880",2022-06-22,1085,"ACT"
"881",2022-06-23,1134,"ACT"
"882",2022-06-24,1038,"ACT"
"883",2022-06-25,1116,"ACT"
"884",2022-06-26,819,"ACT"
"885",2022-06-27,927,"ACT"
"886",2022-06-28,1159,"ACT"
"887",2022-06-29,1458,"ACT"
"888",2022-06-30,1250,"ACT"
"889",2022-07-01,1169,"ACT"
"890",2022-07-02,1329,"ACT"
"891",2022-07-03,1031,"ACT"
"892",2022-07-04,1134,"ACT"
"893",2022-07-05,1199,"ACT"
"894",2022-07-06,1477,"ACT"
"895",2022-07-07,1292,"ACT"
"896",2022-07-08,1701,"ACT"
"897",2022-07-09,1120,"ACT"
"898",2022-07-10,945,"ACT"
"899",2022-07-11,1143,"ACT"
"900",2022-07-12,1174,"ACT"
"901",2022-07-13,1345,"ACT"
"902",2022-07-14,1367,"ACT"
"903",2022-07-15,1208,"ACT"
"904",2022-07-16,1104,"ACT"
"905",2022-07-17,956,"ACT"
"906",2022-07-18,887,"ACT"
"907",2022-07-19,1221,"ACT"
"908",2022-07-20,961,"ACT"
"909",2022-07-21,1407,"ACT"
"910",2022-07-22,891,"ACT"
"911",2022-07-23,1044,"ACT"
"912",2022-07-24,712,"ACT"
"913",2022-07-25,790,"ACT"
"914",2022-07-26,949,"ACT"
"915",2022-07-27,1104,"ACT"
"916",2022-07-28,1000,"ACT"
"917",2022-07-29,1007,"ACT"
"918",2022-07-30,719,"ACT"
"919",2022-07-31,556,"ACT"
"920",2022-08-01,616,"ACT"
"921",2022-08-02,754,"ACT"
"922",2022-08-03,889,"ACT"
"923",2022-08-04,641,"ACT"
"924",2022-08-05,705,"ACT"
"925",2022-08-06,579,"ACT"
"926",2022-08-07,415,"ACT"
"927",2022-08-08,509,"ACT"
"928",2022-08-09,498,"ACT"
"929",2022-08-10,556,"ACT"
"930",2022-08-11,464,"ACT"
"931",2022-08-12,474,"ACT"
"932",2022-08-13,322,"ACT"
"933",2022-08-14,310,"ACT"
"934",2022-08-15,287,"ACT"
"935",2022-08-16,412,"ACT"
"936",2022-08-17,425,"ACT"
"937",2022-08-18,384,"ACT"
"938",2022-08-19,258,"ACT"
"939",2022-08-20,252,"ACT"
"940",2022-08-21,186,"ACT"
"941",2022-08-22,213,"ACT"
"942",2022-08-23,258,"ACT"
"943",2022-08-24,296,"ACT"
"944",2022-08-25,252,"ACT"
"945",2022-08-26,247,"ACT"
"946",2022-08-27,212,"ACT"
"947",2022-08-28,175,"ACT"
"948",2022-08-29,148,"ACT"
"949",2022-08-30,202,"ACT"
"950",2022-08-31,236,"ACT"
"951",2022-09-01,199,"ACT"
"952",2022-09-02,163,"ACT"
"953",2022-09-03,180,"ACT"
"954",2022-09-04,122,"ACT"
"955",2022-09-05,124,"ACT"
"956",2022-09-06,160,"ACT"
"957",2022-09-07,138,"ACT"
"958",2022-09-08,179,"ACT"
"959",2022-09-09,137,"ACT"
"960",2022-09-10,0,"ACT"
"961",2022-09-11,0,"ACT"
"962",2022-09-12,0,"ACT"
"963",2020-01-25,0,"NSW"
"964",2020-01-26,0,"NSW"
"965",2020-01-27,1,"NSW"
"966",2020-01-28,0,"NSW"
"967",2020-01-29,0,"NSW"
"968",2020-01-30,0,"NSW"
"969",2020-01-31,0,"NSW"
"970",2020-02-01,0,"NSW"
"971",2020-02-02,0,"NSW"
"972",2020-02-03,0,"NSW"
"973",2020-02-04,0,"NSW"
"974",2020-02-05,0,"NSW"
"975",2020-02-06,0,"NSW"
"976",2020-02-07,0,"NSW"
"977",2020-02-08,0,"NSW"
"978",2020-02-09,0,"NSW"
"979",2020-02-10,0,"NSW"
"980",2020-02-11,0,"NSW"
"981",2020-02-12,0,"NSW"
"982",2020-02-13,0,"NSW"
"983",2020-02-14,0,"NSW"
"984",2020-02-15,0,"NSW"
"985",2020-02-16,0,"NSW"
"986",2020-02-17,0,"NSW"
"987",2020-02-18,0,"NSW"
"988",2020-02-19,0,"NSW"
"989",2020-02-20,0,"NSW"
"990",2020-02-21,0,"NSW"
"991",2020-02-22,0,"NSW"
"992",2020-02-23,0,"NSW"
"993",2020-02-24,0,"NSW"
"994",2020-02-25,0,"NSW"
"995",2020-02-26,0,"NSW"
"996",2020-02-27,0,"NSW"
"997",2020-02-28,0,"NSW"
"998",2020-02-29,0,"NSW"
"999",2020-03-01,1,"NSW"
"1000",2020-03-02,4,"NSW"
"1001",2020-03-03,6,"NSW"
"1002",2020-03-04,7,"NSW"
"1003",2020-03-05,3,"NSW"
"1004",2020-03-06,3,"NSW"
"1005",2020-03-07,8,"NSW"
"1006",2020-03-08,4,"NSW"
"1007",2020-03-09,7,"NSW"
"1008",2020-03-10,14,"NSW"
"1009",2020-03-11,4,"NSW"
"1010",2020-03-12,13,"NSW"
"1011",2020-03-13,14,"NSW"
"1012",2020-03-14,20,"NSW"
"1013",2020-03-15,22,"NSW"
"1014",2020-03-16,37,"NSW"
"1015",2020-03-17,39,"NSW"
"1016",2020-03-18,57,"NSW"
"1017",2020-03-19,40,"NSW"
"1018",2020-03-20,46,"NSW"
"1019",2020-03-21,83,"NSW"
"1020",2020-03-22,97,"NSW"
"1021",2020-03-23,136,"NSW"
"1022",2020-03-24,149,"NSW"
"1023",2020-03-25,211,"NSW"
"1024",2020-03-26,190,"NSW"
"1025",2020-03-27,186,"NSW"
"1026",2020-03-28,212,"NSW"
"1027",2020-03-29,174,"NSW"
"1028",2020-03-30,127,"NSW"
"1029",2020-03-31,114,"NSW"
"1030",2020-04-01,150,"NSW"
"1031",2020-04-02,116,"NSW"
"1032",2020-04-03,91,"NSW"
"1033",2020-04-04,104,"NSW"
"1034",2020-04-05,87,"NSW"
"1035",2020-04-06,57,"NSW"
"1036",2020-04-07,49,"NSW"
"1037",2020-04-08,48,"NSW"
"1038",2020-04-09,39,"NSW"
"1039",2020-04-10,49,"NSW"
"1040",2020-04-11,44,"NSW"
"1041",2020-04-12,0,"NSW"
"1042",2020-04-13,9,"NSW"
"1043",2020-04-14,7,"NSW"
"1044",2020-04-15,16,"NSW"
"1045",2020-04-16,11,"NSW"
"1046",2020-04-17,29,"NSW"
"1047",2020-04-18,10,"NSW"
"1048",2020-04-19,21,"NSW"
"1049",2020-04-20,6,"NSW"
"1050",2020-04-21,6,"NSW"
"1051",2020-04-22,5,"NSW"
"1052",2020-04-23,5,"NSW"
"1053",2020-04-24,7,"NSW"
"1054",2020-04-25,12,"NSW"
"1055",2020-04-26,8,"NSW"
"1056",2020-04-27,2,"NSW"
"1057",2020-04-28,5,"NSW"
"1058",2020-04-29,11,"NSW"
"1059",2020-04-30,2,"NSW"
"1060",2020-05-01,9,"NSW"
"1061",2020-05-02,5,"NSW"
"1062",2020-05-03,4,"NSW"
"1063",2020-05-04,1,"NSW"
"1064",2020-05-05,3,"NSW"
"1065",2020-05-06,9,"NSW"
"1066",2020-05-07,3,"NSW"
"1067",2020-05-08,4,"NSW"
"1068",2020-05-09,5,"NSW"
"1069",2020-05-10,2,"NSW"
"1070",2020-05-11,1,"NSW"
"1071",2020-05-12,0,"NSW"
"1072",2020-05-13,6,"NSW"
"1073",2020-05-14,4,"NSW"
"1074",2020-05-15,8,"NSW"
"1075",2020-05-16,3,"NSW"
"1076",2020-05-17,1,"NSW"
"1077",2020-05-18,1,"NSW"
"1078",2020-05-19,2,"NSW"
"1079",2020-05-20,4,"NSW"
"1080",2020-05-21,2,"NSW"
"1081",2020-05-22,3,"NSW"
"1082",2020-05-23,3,"NSW"
"1083",2020-05-24,1,"NSW"
"1084",2020-05-25,3,"NSW"
"1085",2020-05-26,2,"NSW"
"1086",2020-05-27,2,"NSW"
"1087",2020-05-28,1,"NSW"
"1088",2020-05-29,2,"NSW"
"1089",2020-05-30,0,"NSW"
"1090",2020-05-31,3,"NSW"
"1091",2020-06-01,3,"NSW"
"1092",2020-06-02,6,"NSW"
"1093",2020-06-03,0,"NSW"
"1094",2020-06-04,2,"NSW"
"1095",2020-06-05,4,"NSW"
"1096",2020-06-06,0,"NSW"
"1097",2020-06-07,0,"NSW"
"1098",2020-06-08,3,"NSW"
"1099",2020-06-09,2,"NSW"
"1100",2020-06-10,3,"NSW"
"1101",2020-06-11,0,"NSW"
"1102",2020-06-12,3,"NSW"
"1103",2020-06-13,3,"NSW"
"1104",2020-06-14,9,"NSW"
"1105",2020-06-15,3,"NSW"
"1106",2020-06-16,3,"NSW"
"1107",2020-06-17,1,"NSW"
"1108",2020-06-18,2,"NSW"
"1109",2020-06-19,7,"NSW"
"1110",2020-06-20,1,"NSW"
"1111",2020-06-21,5,"NSW"
"1112",2020-06-22,2,"NSW"
"1113",2020-06-23,1,"NSW"
"1114",2020-06-24,10,"NSW"
"1115",2020-06-25,3,"NSW"
"1116",2020-06-26,6,"NSW"
"1117",2020-06-27,6,"NSW"
"1118",2020-06-28,3,"NSW"
"1119",2020-06-29,7,"NSW"
"1120",2020-06-30,5,"NSW"
"1121",2020-07-01,14,"NSW"
"1122",2020-07-02,8,"NSW"
"1123",2020-07-03,0,"NSW"
"1124",2020-07-04,6,"NSW"
"1125",2020-07-05,14,"NSW"
"1126",2020-07-06,10,"NSW"
"1127",2020-07-07,7,"NSW"
"1128",2020-07-08,8,"NSW"
"1129",2020-07-09,13,"NSW"
"1130",2020-07-10,14,"NSW"
"1131",2020-07-11,7,"NSW"
"1132",2020-07-12,4,"NSW"
"1133",2020-07-13,14,"NSW"
"1134",2020-07-14,13,"NSW"
"1135",2020-07-15,13,"NSW"
"1136",2020-07-16,10,"NSW"
"1137",2020-07-17,8,"NSW"
"1138",2020-07-18,15,"NSW"
"1139",2020-07-19,18,"NSW"
"1140",2020-07-20,4,"NSW"
"1141",2020-07-21,13,"NSW"
"1142",2020-07-22,16,"NSW"
"1143",2020-07-23,0,"NSW"
"1144",2020-07-24,7,"NSW"
"1145",2020-07-25,15,"NSW"
"1146",2020-07-26,14,"NSW"
"1147",2020-07-27,17,"NSW"
"1148",2020-07-28,14,"NSW"
"1149",2020-07-29,19,"NSW"
"1150",2020-07-30,18,"NSW"
"1151",2020-07-31,21,"NSW"
"1152",2020-08-01,17,"NSW"
"1153",2020-08-02,12,"NSW"
"1154",2020-08-03,13,"NSW"
"1155",2020-08-04,12,"NSW"
"1156",2020-08-05,12,"NSW"
"1157",2020-08-06,12,"NSW"
"1158",2020-08-07,11,"NSW"
"1159",2020-08-08,9,"NSW"
"1160",2020-08-09,10,"NSW"
"1161",2020-08-10,14,"NSW"
"1162",2020-08-11,22,"NSW"
"1163",2020-08-12,18,"NSW"
"1164",2020-08-13,12,"NSW"
"1165",2020-08-14,9,"NSW"
"1166",2020-08-15,9,"NSW"
"1167",2020-08-16,5,"NSW"
"1168",2020-08-17,7,"NSW"
"1169",2020-08-18,3,"NSW"
"1170",2020-08-19,7,"NSW"
"1171",2020-08-20,5,"NSW"
"1172",2020-08-21,1,"NSW"
"1173",2020-08-22,9,"NSW"
"1174",2020-08-23,4,"NSW"
"1175",2020-08-24,3,"NSW"
"1176",2020-08-25,3,"NSW"
"1177",2020-08-26,6,"NSW"
"1178",2020-08-27,9,"NSW"
"1179",2020-08-28,13,"NSW"
"1180",2020-08-29,14,"NSW"
"1181",2020-08-30,7,"NSW"
"1182",2020-08-31,10,"NSW"
"1183",2020-09-01,13,"NSW"
"1184",2020-09-02,17,"NSW"
"1185",2020-09-03,12,"NSW"
"1186",2020-09-04,8,"NSW"
"1187",2020-09-05,5,"NSW"
"1188",2020-09-06,10,"NSW"
"1189",2020-09-07,4,"NSW"
"1190",2020-09-08,9,"NSW"
"1191",2020-09-09,9,"NSW"
"1192",2020-09-10,7,"NSW"
"1193",2020-09-11,10,"NSW"
"1194",2020-09-12,6,"NSW"
"1195",2020-09-13,9,"NSW"
"1196",2020-09-14,4,"NSW"
"1197",2020-09-15,7,"NSW"
"1198",2020-09-16,10,"NSW"
"1199",2020-09-17,5,"NSW"
"1200",2020-09-18,6,"NSW"
"1201",2020-09-19,3,"NSW"
"1202",2020-09-20,2,"NSW"
"1203",2020-09-21,4,"NSW"
"1204",2020-09-22,2,"NSW"
"1205",2020-09-23,6,"NSW"
"1206",2020-09-24,1,"NSW"
"1207",2020-09-25,4,"NSW"
"1208",2020-09-26,1,"NSW"
"1209",2020-09-27,0,"NSW"
"1210",2020-09-28,0,"NSW"
"1211",2020-09-29,2,"NSW"
"1212",2020-09-30,4,"NSW"
"1213",2020-10-01,3,"NSW"
"1214",2020-10-02,4,"NSW"
"1215",2020-10-03,1,"NSW"
"1216",2020-10-04,2,"NSW"
"1217",2020-10-05,1,"NSW"
"1218",2020-10-06,11,"NSW"
"1219",2020-10-07,3,"NSW"
"1220",2020-10-08,12,"NSW"
"1221",2020-10-09,10,"NSW"
"1222",2020-10-10,3,"NSW"
"1223",2020-10-11,5,"NSW"
"1224",2020-10-12,6,"NSW"
"1225",2020-10-13,13,"NSW"
"1226",2020-10-14,14,"NSW"
"1227",2020-10-15,11,"NSW"
"1228",2020-10-16,5,"NSW"
"1229",2020-10-17,7,"NSW"
"1230",2020-10-18,5,"NSW"
"1231",2020-10-19,4,"NSW"
"1232",2020-10-20,5,"NSW"
"1233",2020-10-21,10,"NSW"
"1234",2020-10-22,7,"NSW"
"1235",2020-10-23,7,"NSW"
"1236",2020-10-24,5,"NSW"
"1237",2020-10-25,7,"NSW"
"1238",2020-10-26,4,"NSW"
"1239",2020-10-27,12,"NSW"
"1240",2020-10-28,8,"NSW"
"1241",2020-10-29,5,"NSW"
"1242",2020-10-30,6,"NSW"
"1243",2020-10-31,4,"NSW"
"1244",2020-11-01,4,"NSW"
"1245",2020-11-02,7,"NSW"
"1246",2020-11-03,3,"NSW"
"1247",2020-11-04,9,"NSW"
"1248",2020-11-05,2,"NSW"
"1249",2020-11-06,9,"NSW"
"1250",2020-11-07,5,"NSW"
"1251",2020-11-08,3,"NSW"
"1252",2020-11-09,7,"NSW"
"1253",2020-11-10,5,"NSW"
"1254",2020-11-11,4,"NSW"
"1255",2020-11-12,5,"NSW"
"1256",2020-11-13,1,"NSW"
"1257",2020-11-14,4,"NSW"
"1258",2020-11-15,9,"NSW"
"1259",2020-11-16,2,"NSW"
"1260",2020-11-17,4,"NSW"
"1261",2020-11-18,7,"NSW"
"1262",2020-11-19,5,"NSW"
"1263",2020-11-20,3,"NSW"
"1264",2020-11-21,10,"NSW"
"1265",2020-11-22,11,"NSW"
"1266",2020-11-23,5,"NSW"
"1267",2020-11-24,6,"NSW"
"1268",2020-11-25,4,"NSW"
"1269",2020-11-26,0,"NSW"
"1270",2020-11-27,4,"NSW"
"1271",2020-11-28,8,"NSW"
"1272",2020-11-29,4,"NSW"
"1273",2020-11-30,9,"NSW"
"1274",2020-12-01,5,"NSW"
"1275",2020-12-02,6,"NSW"
"1276",2020-12-03,9,"NSW"
"1277",2020-12-04,6,"NSW"
"1278",2020-12-05,2,"NSW"
"1279",2020-12-06,5,"NSW"
"1280",2020-12-07,4,"NSW"
"1281",2020-12-08,6,"NSW"
"1282",2020-12-09,2,"NSW"
"1283",2020-12-10,4,"NSW"
"1284",2020-12-11,9,"NSW"
"1285",2020-12-12,6,"NSW"
"1286",2020-12-13,3,"NSW"
"1287",2020-12-14,3,"NSW"
"1288",2020-12-15,5,"NSW"
"1289",2020-12-16,7,"NSW"
"1290",2020-12-17,9,"NSW"
"1291",2020-12-18,16,"NSW"
"1292",2020-12-19,30,"NSW"
"1293",2020-12-20,36,"NSW"
"1294",2020-12-21,23,"NSW"
"1295",2020-12-22,18,"NSW"
"1296",2020-12-23,16,"NSW"
"1297",2020-12-24,18,"NSW"
"1298",2020-12-25,10,"NSW"
"1299",2020-12-26,15,"NSW"
"1300",2020-12-27,11,"NSW"
"1301",2020-12-28,14,"NSW"
"1302",2020-12-29,9,"NSW"
"1303",2020-12-30,25,"NSW"
"1304",2020-12-31,17,"NSW"
"1305",2021-01-01,5,"NSW"
"1306",2021-01-02,19,"NSW"
"1307",2021-01-03,11,"NSW"
"1308",2021-01-04,7,"NSW"
"1309",2021-01-05,8,"NSW"
"1310",2021-01-06,5,"NSW"
"1311",2021-01-07,6,"NSW"
"1312",2021-01-08,11,"NSW"
"1313",2021-01-09,6,"NSW"
"1314",2021-01-10,6,"NSW"
"1315",2021-01-11,11,"NSW"
"1316",2021-01-12,16,"NSW"
"1317",2021-01-13,7,"NSW"
"1318",2021-01-14,2,"NSW"
"1319",2021-01-15,2,"NSW"
"1320",2021-01-16,12,"NSW"
"1321",2021-01-17,9,"NSW"
"1322",2021-01-18,8,"NSW"
"1323",2021-01-19,2,"NSW"
"1324",2021-01-20,3,"NSW"
"1325",2021-01-21,5,"NSW"
"1326",2021-01-22,1,"NSW"
"1327",2021-01-23,1,"NSW"
"1328",2021-01-24,3,"NSW"
"1329",2021-01-25,3,"NSW"
"1330",2021-01-26,2,"NSW"
"1331",2021-01-27,2,"NSW"
"1332",2021-01-28,3,"NSW"
"1333",2021-01-29,3,"NSW"
"1334",2021-01-30,2,"NSW"
"1335",2021-01-31,3,"NSW"
"1336",2021-02-01,6,"NSW"
"1337",2021-02-02,2,"NSW"
"1338",2021-02-03,2,"NSW"
"1339",2021-02-04,3,"NSW"
"1340",2021-02-05,0,"NSW"
"1341",2021-02-06,2,"NSW"
"1342",2021-02-07,1,"NSW"
"1343",2021-02-08,3,"NSW"
"1344",2021-02-09,2,"NSW"
"1345",2021-02-10,4,"NSW"
"1346",2021-02-11,3,"NSW"
"1347",2021-02-12,2,"NSW"
"1348",2021-02-13,2,"NSW"
"1349",2021-02-14,2,"NSW"
"1350",2021-02-15,0,"NSW"
"1351",2021-02-16,1,"NSW"
"1352",2021-02-17,4,"NSW"
"1353",2021-02-18,0,"NSW"
"1354",2021-02-19,2,"NSW"
"1355",2021-02-20,1,"NSW"
"1356",2021-02-21,3,"NSW"
"1357",2021-02-22,1,"NSW"
"1358",2021-02-23,4,"NSW"
"1359",2021-02-24,1,"NSW"
"1360",2021-02-25,7,"NSW"
"1361",2021-02-26,4,"NSW"
"1362",2021-02-27,6,"NSW"
"1363",2021-02-28,5,"NSW"
"1364",2021-03-01,3,"NSW"
"1365",2021-03-02,3,"NSW"
"1366",2021-03-03,6,"NSW"
"1367",2021-03-04,4,"NSW"
"1368",2021-03-05,12,"NSW"
"1369",2021-03-06,3,"NSW"
"1370",2021-03-07,2,"NSW"
"1371",2021-03-08,1,"NSW"
"1372",2021-03-09,6,"NSW"
"1373",2021-03-10,5,"NSW"
"1374",2021-03-11,6,"NSW"
"1375",2021-03-12,8,"NSW"
"1376",2021-03-13,1,"NSW"
"1377",2021-03-14,3,"NSW"
"1378",2021-03-15,4,"NSW"
"1379",2021-03-16,2,"NSW"
"1380",2021-03-17,7,"NSW"
"1381",2021-03-18,3,"NSW"
"1382",2021-03-19,5,"NSW"
"1383",2021-03-20,3,"NSW"
"1384",2021-03-21,2,"NSW"
"1385",2021-03-22,5,"NSW"
"1386",2021-03-23,4,"NSW"
"1387",2021-03-24,3,"NSW"
"1388",2021-03-25,5,"NSW"
"1389",2021-03-26,3,"NSW"
"1390",2021-03-27,3,"NSW"
"1391",2021-03-28,0,"NSW"
"1392",2021-03-29,2,"NSW"
"1393",2021-03-30,5,"NSW"
"1394",2021-03-31,3,"NSW"
"1395",2021-04-01,5,"NSW"
"1396",2021-04-02,0,"NSW"
"1397",2021-04-03,3,"NSW"
"1398",2021-04-04,1,"NSW"
"1399",2021-04-05,3,"NSW"
"1400",2021-04-06,7,"NSW"
"1401",2021-04-07,6,"NSW"
"1402",2021-04-08,2,"NSW"
"1403",2021-04-09,2,"NSW"
"1404",2021-04-10,4,"NSW"
"1405",2021-04-11,6,"NSW"
"1406",2021-04-12,9,"NSW"
"1407",2021-04-13,5,"NSW"
"1408",2021-04-14,3,"NSW"
"1409",2021-04-15,9,"NSW"
"1410",2021-04-16,7,"NSW"
"1411",2021-04-17,7,"NSW"
"1412",2021-04-18,6,"NSW"
"1413",2021-04-19,8,"NSW"
"1414",2021-04-20,3,"NSW"
"1415",2021-04-21,8,"NSW"
"1416",2021-04-22,7,"NSW"
"1417",2021-04-23,18,"NSW"
"1418",2021-04-24,1,"NSW"
"1419",2021-04-25,1,"NSW"
"1420",2021-04-26,8,"NSW"
"1421",2021-04-27,12,"NSW"
"1422",2021-04-28,9,"NSW"
"1423",2021-04-29,15,"NSW"
"1424",2021-04-30,13,"NSW"
"1425",2021-05-01,4,"NSW"
"1426",2021-05-02,3,"NSW"
"1427",2021-05-03,5,"NSW"
"1428",2021-05-04,7,"NSW"
"1429",2021-05-05,10,"NSW"
"1430",2021-05-06,11,"NSW"
"1431",2021-05-07,5,"NSW"
"1432",2021-05-08,6,"NSW"
"1433",2021-05-09,6,"NSW"
"1434",2021-05-10,6,"NSW"
"1435",2021-05-11,4,"NSW"
"1436",2021-05-12,4,"NSW"
"1437",2021-05-13,5,"NSW"
"1438",2021-05-14,1,"NSW"
"1439",2021-05-15,3,"NSW"
"1440",2021-05-16,3,"NSW"
"1441",2021-05-17,2,"NSW"
"1442",2021-05-18,3,"NSW"
"1443",2021-05-19,2,"NSW"
"1444",2021-05-20,2,"NSW"
"1445",2021-05-21,0,"NSW"
"1446",2021-05-22,1,"NSW"
"1447",2021-05-23,2,"NSW"
"1448",2021-05-24,2,"NSW"
"1449",2021-05-25,2,"NSW"
"1450",2021-05-26,2,"NSW"
"1451",2021-05-27,0,"NSW"
"1452",2021-05-28,3,"NSW"
"1453",2021-05-29,1,"NSW"
"1454",2021-05-30,5,"NSW"
"1455",2021-05-31,2,"NSW"
"1456",2021-06-01,0,"NSW"
"1457",2021-06-02,1,"NSW"
"1458",2021-06-03,2,"NSW"
"1459",2021-06-04,0,"NSW"
"1460",2021-06-05,0,"NSW"
"1461",2021-06-06,5,"NSW"
"1462",2021-06-07,5,"NSW"
"1463",2021-06-08,5,"NSW"
"1464",2021-06-09,4,"NSW"
"1465",2021-06-10,3,"NSW"
"1466",2021-06-11,1,"NSW"
"1467",2021-06-12,1,"NSW"
"1468",2021-06-13,1,"NSW"
"1469",2021-06-14,6,"NSW"
"1470",2021-06-15,4,"NSW"
"1471",2021-06-16,3,"NSW"
"1472",2021-06-17,3,"NSW"
"1473",2021-06-18,2,"NSW"
"1474",2021-06-19,6,"NSW"
"1475",2021-06-20,5,"NSW"
"1476",2021-06-21,7,"NSW"
"1477",2021-06-22,5,"NSW"
"1478",2021-06-23,11,"NSW"
"1479",2021-06-24,19,"NSW"
"1480",2021-06-25,12,"NSW"
"1481",2021-06-26,29,"NSW"
"1482",2021-06-27,32,"NSW"
"1483",2021-06-28,22,"NSW"
"1484",2021-06-29,20,"NSW"
"1485",2021-06-30,28,"NSW"
"1486",2021-07-01,28,"NSW"
"1487",2021-07-02,32,"NSW"
"1488",2021-07-03,40,"NSW"
"1489",2021-07-04,16,"NSW"
"1490",2021-07-05,37,"NSW"
"1491",2021-07-06,18,"NSW"
"1492",2021-07-07,28,"NSW"
"1493",2021-07-08,39,"NSW"
"1494",2021-07-09,45,"NSW"
"1495",2021-07-10,52,"NSW"
"1496",2021-07-11,82,"NSW"
"1497",2021-07-12,116,"NSW"
"1498",2021-07-13,93,"NSW"
"1499",2021-07-14,99,"NSW"
"1500",2021-07-15,67,"NSW"
"1501",2021-07-16,98,"NSW"
"1502",2021-07-17,117,"NSW"
"1503",2021-07-18,109,"NSW"
"1504",2021-07-19,100,"NSW"
"1505",2021-07-20,79,"NSW"
"1506",2021-07-21,112,"NSW"
"1507",2021-07-22,124,"NSW"
"1508",2021-07-23,141,"NSW"
"1509",2021-07-24,164,"NSW"
"1510",2021-07-25,141,"NSW"
"1511",2021-07-26,151,"NSW"
"1512",2021-07-27,175,"NSW"
"1513",2021-07-28,177,"NSW"
"1514",2021-07-29,240,"NSW"
"1515",2021-07-30,172,"NSW"
"1516",2021-07-31,212,"NSW"
"1517",2021-08-01,241,"NSW"
"1518",2021-08-02,209,"NSW"
"1519",2021-08-03,202,"NSW"
"1520",2021-08-04,234,"NSW"
